rno,level,lose,name,point,profileIconId,tier,win,summonerName
2466,385,650,NULL,53,4613,MASTER,675,엽상김
2467,108,538,NULL,53,4762,MASTER,614,도구는원딜의것
2468,168,447,NULL,53,1603,MASTER,461,Whisk
2469,203,349,NULL,53,4832,MASTER,391,DWGAress
2470,87,283,NULL,53,4022,MASTER,349,Foglietta
2471,365,292,NULL,53,1113,MASTER,337,규릴라뿜빰
2472,87,234,NULL,53,4787,MASTER,334,Theknighta
2473,92,170,NULL,53,4815,MASTER,267,어매미징
2474,60,140,NULL,53,23,MASTER,234,아이젠조스케
2475,86,141,NULL,53,3795,MASTER,224,oioiyoutoo
2476,309,179,NULL,53,4491,MASTER,200,합리적이기주의
2477,533,167,NULL,53,4808,MASTER,188,프로그램카밀
2478,57,94,NULL,53,4759,MASTER,182,쿵디판다
2479,47,48,NULL,53,4832,MASTER,97,Kittenlol
2480,237,1090,NULL,52,4568,MASTER,1114,rnl차나
2481,399,1009,NULL,52,17,MASTER,1040,TTz1952222922
2482,223,621,NULL,52,3840,MASTER,626,꾸락지
2483,169,468,NULL,52,7,MASTER,491,세도락
2484,245,422,NULL,52,4779,MASTER,446,야스오인생
2485,86,248,NULL,52,935,MASTER,322,meiyouxiaolong
2486,233,180,NULL,52,506,MASTER,204,돼지띠프로지망생
2487,303,82,NULL,52,4833,MASTER,190,바빠서오랜만
2488,126,69,NULL,52,4815,MASTER,164,EverGyu
2489,57,92,NULL,52,4834,MASTER,164,losejg
2490,142,58,NULL,52,4779,MASTER,81,센류소녀
2491,118,53,NULL,52,4025,MASTER,77,정글orGG
2492,165,871,NULL,51,12,MASTER,931,FAArk
2493,143,866,NULL,51,4568,MASTER,902,yusari
2494,392,794,NULL,51,4832,MASTER,801,무릉도원10층까지
2495,125,671,NULL,51,4755,MASTER,723,TBPJuneF
2496,110,333,NULL,51,7,MASTER,360,삼겹살김치볶음밥
2497,416,367,NULL,51,3180,MASTER,348,레넥톤장인
2498,194,230,NULL,51,2088,MASTER,312,자만하지않기
2499,200,225,NULL,51,4795,MASTER,242,라인양보좀부캐임
2500,52,65,NULL,51,4030,MASTER,135,과자의집
2501,41,41,NULL,51,20,MASTER,78,ZEDlv99
2502,331,727,NULL,50,3178,MASTER,821,김좌불1
2503,263,733,NULL,50,3550,MASTER,739,BalKhanC
2504,136,624,NULL,50,4781,MASTER,644,내소원은챌린저
2505,128,525,NULL,50,4786,MASTER,576,다있멋
2506,141,342,NULL,50,4832,MASTER,409,dangzhen
2507,315,349,NULL,50,4785,MASTER,365,반po
2508,72,227,NULL,50,4815,MASTER,297,ACLGyosoo
2509,110,127,NULL,50,4815,MASTER,231,20030418Jug
2510,46,64,NULL,50,3582,MASTER,133,iGzhao
2511,52,51,NULL,50,29,MASTER,126,ForgottenNight
2512,46,53,NULL,50,4779,MASTER,92,QGUzi
2513,378,713,NULL,49,1114,MASTER,730,순수했던
2514,307,530,NULL,49,4668,MASTER,560,Brokeboys
2515,268,418,NULL,49,902,MASTER,437,송플랭크
2516,159,378,NULL,49,3367,MASTER,401,참을줄몰라요
2517,238,321,NULL,49,4832,MASTER,341,중독되다
2518,420,317,NULL,49,3804,MASTER,335,두댜지
2519,533,322,NULL,49,1114,MASTER,334,불꽃남자2인하
2520,70,244,NULL,49,4568,MASTER,317,AngKaim
2521,235,215,NULL,49,23,MASTER,261,UnderM1bug
2522,73,162,NULL,49,23,MASTER,251,1217기
2523,120,209,NULL,49,4492,MASTER,223,KingsandQueens
2524,275,140,NULL,49,3791,MASTER,179,Nanjingninja
2525,57,99,NULL,49,4657,MASTER,178,xxoxxoxox
2526,712,90,NULL,49,3795,MASTER,121,블서유키랭킹1위
2527,43,48,NULL,49,3542,MASTER,113,혼구녕내는사람
2528,215,1178,NULL,48,4075,MASTER,1214,shenenru
2529,264,945,NULL,48,4631,MASTER,960,정글하는선우
2530,198,929,NULL,48,4653,MASTER,929,NoiseNoiseNoise
2531,174,481,NULL,48,11,MASTER,552,liliililillliil
2532,292,466,NULL,48,937,MASTER,484,보자보자다메보자
2533,130,335,NULL,48,3840,MASTER,373,김슈지
2534,317,323,NULL,48,1113,MASTER,345,잘하라고처신
2535,180,312,NULL,48,4834,MASTER,337,xienzjinOwO
2536,200,283,NULL,48,4815,MASTER,315,조울증질병게임
2537,55,97,NULL,48,4631,MASTER,162,xiaoyubaby
2538,331,121,NULL,48,539,MASTER,139,Liver
2539,46,57,NULL,48,4568,MASTER,136,안녕나는초보
2540,47,42,NULL,48,4302,MASTER,93,SNSofM88888888
2541,49,16,NULL,48,4832,MASTER,67,안녕내예쁜바드야
2542,141,845,NULL,47,23,MASTER,892,Krazyyyyy
2543,138,789,NULL,47,4659,MASTER,872,chenwufanlan
2544,446,857,NULL,47,4659,MASTER,857,TTV먹물1
2545,364,732,NULL,47,2076,MASTER,733,DRXbubbling
2546,193,313,NULL,47,4559,MASTER,341,달걀콩콩
2547,108,227,NULL,47,4784,MASTER,263,포도
2548,81,91,NULL,47,4626,MASTER,203,SereneBliss
2549,52,90,NULL,47,23,MASTER,163,즈피
2550,120,95,NULL,47,10,MASTER,122,태박이
2551,267,784,NULL,46,4835,MASTER,798,aIda2d
2552,161,533,NULL,46,1338,MASTER,573,happygamelol
2553,353,548,NULL,46,4631,MASTER,550,송현호구
2554,326,408,NULL,46,3789,MASTER,429,짖어라나는간다
2555,200,381,NULL,46,23,MASTER,407,돈리1
2556,292,397,NULL,46,4658,MASTER,387,QianaKing
2557,177,371,NULL,46,773,MASTER,383,SCP
2558,85,293,NULL,46,23,MASTER,369,jijljilj
2559,186,204,NULL,46,1386,MASTER,312,송한길
2560,64,110,NULL,46,3184,MASTER,183,MiyamotoMusash1
2561,73,89,NULL,46,4570,MASTER,156,임선화
2562,370,102,NULL,46,4779,MASTER,120,구지곽
2563,69,54,NULL,46,4691,MASTER,92,JokerPlayer
2564,446,1003,NULL,45,3865,MASTER,1009,승냥이누나이쁘다
2565,144,604,NULL,45,4785,MASTER,620,ErikSpoelstra
2566,177,403,NULL,45,4657,MASTER,442,겜못하는애첨보냐
2567,247,350,NULL,45,7,MASTER,366,후회의연속
2568,62,197,NULL,45,7,MASTER,202,awewqeqssda
2569,129,149,NULL,45,4833,MASTER,194,여고딩해체분석기
2570,123,134,NULL,45,4540,MASTER,165,설치설치설치해
2571,112,592,NULL,44,4782,MASTER,613,아이들이많이
2572,78,311,NULL,44,7,MASTER,396,만나면숨도못쉰다
2573,234,377,NULL,44,4831,MASTER,391,bye159
2574,87,301,NULL,44,3550,MASTER,382,도호식
2575,59,162,NULL,44,4555,MASTER,216,BZHAN21617623
2576,262,208,NULL,44,4764,MASTER,200,댕써
2577,52,126,NULL,44,2077,MASTER,198,huyadelaiwang
2578,63,128,NULL,44,23,MASTER,191,2003Deft
2579,57,56,NULL,44,4304,MASTER,112,봉근태
2580,164,45,NULL,44,4815,MASTER,75,DOZO
2581,220,30,NULL,44,4782,MASTER,70,검사
2582,207,910,NULL,43,4559,MASTER,934,잠이덜깨다
2583,106,481,NULL,43,4691,MASTER,565,lianggeshijie
2584,194,470,NULL,43,4416,MASTER,473,성모님의군대
2585,289,452,NULL,43,4561,MASTER,457,칸야블
2586,318,359,NULL,43,4568,MASTER,375,아프리카신인괴물
2587,163,333,NULL,43,4661,MASTER,355,원딜러죽이기
2588,138,269,NULL,43,4777,MASTER,296,RanranQAQ
2589,196,226,NULL,43,23,MASTER,246,이누야샤다시보기
2590,45,59,NULL,43,7,MASTER,121,합죽이가됩씨다
2591,116,46,NULL,43,4365,MASTER,86,LeanGreco
2592,228,978,NULL,42,4198,MASTER,1002,몽키스패너장인
2593,75,286,NULL,42,4659,MASTER,381,긴동반자동료
2594,103,282,NULL,42,7,MASTER,368,HenriEmile
2595,473,343,NULL,42,4832,MASTER,358,Lyn
2596,447,247,NULL,42,6,MASTER,254,Ukon
2597,179,217,NULL,42,4832,MASTER,236,레무땅마지텐시
2598,198,182,NULL,42,4506,MASTER,215,거석신앙인
2599,60,185,NULL,42,4618,MASTER,191,kzwxddmz
2600,46,59,NULL,42,4764,MASTER,127,NaiPing
2601,398,1370,NULL,41,3463,MASTER,1400,앤쥐
2602,429,1380,NULL,41,4835,MASTER,1369,19살케리아
2603,121,717,NULL,41,4490,MASTER,757,kellycT
2604,159,395,NULL,41,4560,MASTER,434,델몽
2605,308,366,NULL,41,1625,MASTER,405,루나어린이
2606,159,344,NULL,41,4021,MASTER,404,CaesarCrown
2607,60,165,NULL,41,20,MASTER,243,BabeC
2608,295,185,NULL,41,559,MASTER,217,갱에죽을쏘냐
2609,47,62,NULL,41,4304,MASTER,128,정글위한탑
2610,81,85,NULL,41,603,MASTER,110,1onz
2611,50,35,NULL,41,3018,MASTER,98,오빠이겨줄거지
2612,615,828,NULL,40,4030,MASTER,846,Pomme
2613,197,702,NULL,40,23,MASTER,709,knightfan1
2614,78,262,NULL,40,549,MASTER,333,세체우
2615,90,183,NULL,40,4786,MASTER,239,탐대장
2616,98,204,NULL,40,4763,MASTER,221,순서변경이름
2617,75,95,NULL,40,23,MASTER,169,지영fan
2618,99,91,NULL,40,4815,MASTER,127,XiAReQuieM
2619,162,74,NULL,40,3955,MASTER,102,HLEM0rgan1
2620,132,55,NULL,40,4379,MASTER,93,깊이스며드는밤
2621,148,62,NULL,40,3463,MASTER,88,전은표
2622,435,1519,NULL,39,8,MASTER,1529,Savage
2623,200,1015,NULL,39,4573,MASTER,1006,Seriousgame
2624,449,980,NULL,39,3183,MASTER,990,자메이카흑인
2625,574,959,NULL,39,4815,MASTER,985,채팅x포기x
2626,305,776,NULL,39,4284,MASTER,821,재아리
2627,136,764,NULL,39,4779,MASTER,760,cherishurtime
2628,163,396,NULL,39,22,MASTER,426,MINDDDD
2629,133,387,NULL,39,4815,MASTER,423,너보다롤잘해
2630,316,388,NULL,39,4815,MASTER,409,Lv1넋구리
2631,82,309,NULL,39,4832,MASTER,384,YouTube멜주
2632,180,324,NULL,39,1670,MASTER,346,애뭐가잘안되니
2633,78,283,NULL,39,4270,MASTER,329,qYoYp
2634,138,244,NULL,39,4022,MASTER,272,조심히다룰게
2635,66,107,NULL,39,11,MASTER,179,lxlv1
2636,110,113,NULL,39,20,MASTER,148,supsupsupplz
2637,39,28,NULL,39,4546,MASTER,94,KLED77
2638,265,1566,NULL,38,1211,MASTER,1571,NaPoLeoNe
2639,370,1304,NULL,38,4760,MASTER,1305,Seiya
2640,184,1193,NULL,38,4021,MASTER,1291,WpexOvO
2641,313,804,NULL,38,4760,MASTER,848,HUYATVTayo
2642,181,457,NULL,38,4659,MASTER,474,05년생김민교
2643,69,257,NULL,38,4779,MASTER,316,ZNZX
2644,62,173,NULL,38,4490,MASTER,252,AD미드밖에못하는
2645,282,240,NULL,38,4778,MASTER,245,Xeyz
2646,89,179,NULL,38,4630,MASTER,215,중국인보면짖는개
2647,49,87,NULL,38,4780,MASTER,169,98kqingxunai
2648,202,148,NULL,38,4815,MASTER,165,롤어머같은게임
2649,98,115,NULL,38,4568,MASTER,152,열심히해볼가
2650,189,997,NULL,37,948,MASTER,989,다딱이담당일진
2651,372,632,NULL,37,3466,MASTER,690,변기까지똥쉔
2652,173,624,NULL,37,4706,MASTER,647,DRXBory
2653,299,531,NULL,37,4815,MASTER,563,가로우
2654,98,437,NULL,37,18,MASTER,531,Liudehua
2655,87,312,NULL,37,4571,MASTER,409,Onlymobile
2656,72,301,NULL,37,4025,MASTER,327,ewrwarfawf
2657,471,291,NULL,37,4490,MASTER,323,qlzmap
2658,155,272,NULL,37,547,MASTER,273,방탕아의티파티
2659,60,115,NULL,37,4764,MASTER,196,lIIIIllllIlIllIl
2660,655,29,NULL,37,3861,MASTER,124,Discord
2661,341,31,NULL,37,4815,MASTER,54,SEA
2662,168,627,NULL,36,4086,MASTER,633,Headshrinker
2663,475,469,NULL,36,3505,MASTER,480,포기하면편해질까
2664,320,273,NULL,36,4090,MASTER,302,SeTab
2665,347,245,NULL,36,1630,MASTER,262,Kisaisama
2666,64,163,NULL,36,4301,MASTER,238,Gantz
2667,574,123,NULL,36,3614,MASTER,153,고양이의보은
2668,263,102,NULL,36,4815,MASTER,130,Quming
2669,96,79,NULL,36,4022,MASTER,103,걸어다니는도구
2670,108,28,NULL,36,22,MASTER,39,DogofBabip
2671,374,994,NULL,35,4363,MASTER,1005,제패각
2672,272,468,NULL,35,1114,MASTER,555,크고단단한상자
2673,148,385,NULL,35,7,MASTER,420,MV
2674,278,368,NULL,35,3712,MASTER,385,진심모드달리기
2675,154,304,NULL,35,4815,MASTER,330,삼썬
2676,66,192,NULL,35,3785,MASTER,262,Xiangling1
2677,163,245,NULL,35,1386,MASTER,255,비COOL
2678,222,161,NULL,35,981,MASTER,188,UDT김계란
2679,154,156,NULL,35,4491,MASTER,186,제국의도구
2680,123,165,NULL,35,982,MASTER,182,dreams0
2681,72,65,NULL,35,4626,MASTER,165,lilixiang
2682,159,112,NULL,35,23,MASTER,153,Sin서월
2683,393,107,NULL,35,4835,MASTER,141,크리페
2684,312,62,NULL,35,4815,MASTER,86,드바드바드
2685,70,27,NULL,35,9,MASTER,59,왔따나보리
2686,166,1117,NULL,34,4838,MASTER,1121,GawrGuraa
2687,375,888,NULL,34,4227,MASTER,898,Haesbich
2688,310,762,NULL,34,4763,MASTER,839,농익익익익
2689,88,397,NULL,34,4832,MASTER,475,SpotTxT
2690,102,376,NULL,34,2073,MASTER,386,IlIIIIIIIIlIIlII
2691,259,321,NULL,34,23,MASTER,344,dlvvlrma
2692,230,210,NULL,34,4547,MASTER,247,탈룐
2693,85,182,NULL,34,4568,MASTER,204,MIDMINE
2694,55,61,NULL,34,29,MASTER,138,키움
2695,243,59,NULL,34,3859,MASTER,108,뉴메타전도자
2696,43,29,NULL,34,50,MASTER,95,억잠fan
2697,298,729,NULL,33,3160,MASTER,780,참포도나무
2698,138,726,NULL,33,4414,MASTER,739,ipear
2699,217,698,NULL,33,4657,MASTER,706,폐가아프다
2700,325,387,NULL,33,4555,MASTER,413,KDA깃털기사
2701,82,291,NULL,33,1426,MASTER,380,잘할자신있어
2702,151,315,NULL,33,4374,MASTER,355,마스터마오카이
2703,90,281,NULL,33,7,MASTER,343,Amagosu
2704,318,264,NULL,33,4573,MASTER,290,적색라임
2705,84,198,NULL,33,23,MASTER,241,del80877702416
2706,218,168,NULL,33,3860,MASTER,172,계피
2707,136,132,NULL,33,4568,MASTER,156,DuskTi11Dawn
2708,203,78,NULL,33,29,MASTER,151,못된시우
2709,155,125,NULL,33,4426,MASTER,139,Flxk
2710,567,1159,NULL,32,1422,MASTER,1169,DOGBUGBABY
2711,92,405,NULL,32,3545,MASTER,492,흑수정천사
2712,240,459,NULL,32,4832,MASTER,476,전적검색좀하지마
2713,307,410,NULL,32,4806,MASTER,435,닉변하면팀운이
2714,279,408,NULL,32,4828,MASTER,430,Dasomy
2715,170,370,NULL,32,3791,MASTER,389,Akaps
2716,269,298,NULL,32,4561,MASTER,313,TBPDawn
2717,166,221,NULL,32,3791,MASTER,238,CLEANSEBOTOPEN
2718,218,116,NULL,32,4763,MASTER,147,달콤맨
2719,468,1552,NULL,31,4200,MASTER,1539,송내역와플
2720,471,1389,NULL,31,3861,MASTER,1388,HAgent
2721,158,956,NULL,31,4815,MASTER,982,TopBaka
2722,131,839,NULL,31,3795,MASTER,887,y1fangtongxing
2723,169,791,NULL,31,4780,MASTER,802,bIackkitty2000
2724,243,702,NULL,31,7,MASTER,700,peaceofmindm
2725,115,547,NULL,31,1437,MASTER,627,하얀배z
2726,280,561,NULL,31,4764,MASTER,576,박수로이군
2727,305,435,NULL,31,3233,MASTER,479,Hymess
2728,97,408,NULL,31,4787,MASTER,478,8578578578578
2729,117,456,NULL,31,3550,MASTER,456,Cmg7
2730,175,335,NULL,31,4354,MASTER,373,왜그래야하는지
2731,90,277,NULL,31,29,MASTER,341,lczz
2732,74,267,NULL,31,2074,MASTER,337,edal2
2733,72,220,NULL,31,3545,MASTER,274,SAPARO
2734,168,216,NULL,31,4574,MASTER,238,승미니는곧휴가철
2735,269,164,NULL,31,4851,MASTER,215,iGTheShy
2736,59,173,NULL,31,29,MASTER,207,qewqdace
2737,146,111,NULL,31,578,MASTER,135,천번긁는정훈
2738,116,32,NULL,31,4815,MASTER,85,vvanty0u
2739,392,1033,NULL,30,4552,MASTER,1062,Twitch빡끔
2740,633,949,NULL,30,4765,MASTER,954,성숙하지않은인간
2741,503,904,NULL,30,6,MASTER,923,Morr1s
2742,249,562,NULL,30,4568,MASTER,578,열심히할게요2
2743,98,433,NULL,30,6,MASTER,520,YunShun
2744,355,338,NULL,30,3545,MASTER,368,사일런트멜로디
2745,313,310,NULL,30,3587,MASTER,335,비열한펭구
2746,85,217,NULL,30,4764,MASTER,295,게걸
2747,204,189,NULL,30,4027,MASTER,199,경완식돈까스
2748,153,186,NULL,30,4100,MASTER,195,에픽수염
2749,100,153,NULL,30,1385,MASTER,180,아직도나를모르냐
2750,217,135,NULL,30,4027,MASTER,150,GoldenHamster
2751,298,1498,NULL,29,4200,MASTER,1509,Asin1
2752,243,970,NULL,29,1597,MASTER,1017,Leng1
2753,198,810,NULL,29,4368,MASTER,869,수이크
2754,248,613,NULL,29,4756,MASTER,628,안녕나는곰이당
2755,472,467,NULL,29,579,MASTER,478,Auq
2756,89,313,NULL,29,4312,MASTER,386,kxbexm
2757,118,296,NULL,29,12,MASTER,361,건전한소환사DT32
2758,319,289,NULL,29,4842,MASTER,358,우울헤
2759,68,246,NULL,29,4779,MASTER,311,TamabaSatori
2760,172,263,NULL,29,4764,MASTER,287,ITSDAWN
2761,319,225,NULL,29,3599,MASTER,269,raindrop1234
2762,317,212,NULL,29,3376,MASTER,246,기혁갓123
2763,157,230,NULL,29,4050,MASTER,234,IlIIlIlIllll
2764,494,202,NULL,29,4560,MASTER,214,페이커의불량식품
2765,63,119,NULL,29,4832,MASTER,195,퓨슝파슝쀼슝
2766,61,131,NULL,29,4832,MASTER,186,라데시너어
2767,58,84,NULL,29,16,MASTER,164,아무무진
2768,173,137,NULL,29,3587,MASTER,157,worvkt
2769,199,126,NULL,29,7,MASTER,155,낭만이있었던시절
2770,92,104,NULL,29,4815,MASTER,153,모니터끄고게임함
2771,371,106,NULL,29,4793,MASTER,149,63년생양옥경
2772,252,117,NULL,29,4629,MASTER,137,재이부기
2773,218,103,NULL,29,4249,MASTER,125,에스퍼니까요
2774,42,60,NULL,29,23,MASTER,102,sunxunGOG
2775,124,72,NULL,29,2076,MASTER,95,RaviMalo
2776,222,550,NULL,28,4834,MASTER,580,즈동스기
2777,116,510,NULL,28,1211,MASTER,526,혜지만보면고혈압
2778,533,491,NULL,28,1391,MASTER,517,루시앜
2779,327,415,NULL,28,1439,MASTER,434,Anticlimax
2780,83,289,NULL,28,4814,MASTER,380,zhifeiji
2781,118,306,NULL,28,4815,MASTER,351,그림을
2782,295,260,NULL,28,4815,MASTER,291,내가곧실바
2783,265,134,NULL,28,22,MASTER,180,뿡정효
2784,245,101,NULL,28,4815,MASTER,179,T1T1T1T1T1T1T1T
2785,63,124,NULL,28,7,MASTER,169,noobmidOvO
2786,64,101,NULL,28,8,MASTER,134,져도즐겁게해요
2787,68,54,NULL,28,3542,MASTER,123,굶주린흑인
2788,50,67,NULL,28,4832,MASTER,95,IMustGoToSea
2789,472,1437,NULL,27,4419,MASTER,1489,아가미뻐끔뻐끔
2790,418,1203,NULL,27,4658,MASTER,1228,할게없다진짜
2791,536,640,NULL,27,4558,MASTER,641,병기형이다z
2792,370,593,NULL,27,4073,MASTER,613,severnet
2793,327,467,NULL,27,4511,MASTER,484,Mojjizz
2794,241,383,NULL,27,4568,MASTER,421,Peakachu
2795,214,364,NULL,27,4569,MASTER,400,지존정글짱짱
2796,227,300,NULL,27,522,MASTER,334,DinDin
2797,209,288,NULL,27,4815,MASTER,331,나는민우
2798,126,317,NULL,27,4804,MASTER,331,흙잔
2799,101,233,NULL,27,5,MASTER,241,최강zl존서폿
2800,181,187,NULL,27,4832,MASTER,199,슈빨팀운겜
2801,173,94,NULL,27,4428,MASTER,120,Top아님안감
2802,379,1439,NULL,26,23,MASTER,1436,oiasovalsasxcy
2803,147,814,NULL,26,4654,MASTER,861,넘어져도괜찮아요
2804,154,722,NULL,26,4312,MASTER,739,shul
2805,477,641,NULL,26,4832,MASTER,656,neoguliman
2806,115,430,NULL,26,23,MASTER,508,WoShaSiTaMen0
2807,233,439,NULL,26,4425,MASTER,462,협곡고아원장님
2808,291,354,NULL,26,3180,MASTER,402,DoubleKi11
2809,207,280,NULL,26,4815,MASTER,361,동네형캡틴
2810,73,252,NULL,26,4653,MASTER,338,Beijixing
2811,257,312,NULL,26,3590,MASTER,333,Purpo지니
2812,55,120,NULL,26,4406,MASTER,198,리하우급누누
2813,65,135,NULL,26,4791,MASTER,190,비선별인원준서
2814,203,155,NULL,26,23,MASTER,187,설빙은인절미
2815,47,70,NULL,26,4629,MASTER,148,성조둘성조성조
2816,182,120,NULL,26,4562,MASTER,147,단지너뿐
2817,113,125,NULL,26,1211,MASTER,144,오늘만을기다렸다
2818,94,55,NULL,26,4815,MASTER,85,스팀팩파이어뱃
2819,349,1348,NULL,25,4534,MASTER,1342,허태범고래
2820,300,845,NULL,25,710,MASTER,854,성장방해하지마요
2821,243,849,NULL,25,4552,MASTER,844,유튜브철이럼블
2822,129,689,NULL,25,12,MASTER,758,ulRD1
2823,348,463,NULL,25,4831,MASTER,410,Olaf
2824,234,247,NULL,25,25,MASTER,275,CodenameGAS
2825,193,223,NULL,25,3158,MASTER,266,애기비둘기참새
2826,96,146,NULL,25,4815,MASTER,229,맛있는donut
2827,167,166,NULL,25,4815,MASTER,223,z0190846
2828,333,142,NULL,25,4763,MASTER,184,eoqn2
2829,138,152,NULL,25,4778,MASTER,184,DWGNuclear
2830,247,138,NULL,25,1107,MASTER,177,정글위치제보좀
2831,230,149,NULL,25,642,MASTER,169,당바레
2832,251,13,NULL,25,4832,MASTER,36,Showmaker3
2833,419,1298,NULL,24,20,MASTER,1335,Fre4K
2834,261,695,NULL,24,4569,MASTER,697,뿌독이1
2835,364,603,NULL,24,3862,MASTER,619,낙지튀김
2836,478,475,NULL,24,4764,MASTER,493,에센셜
2837,123,384,NULL,24,4832,MASTER,431,GM까지채팅안침
2838,101,310,NULL,24,4815,MASTER,336,Nxxy
2839,101,319,NULL,24,19,MASTER,336,cjsrlwk
2840,333,288,NULL,24,4631,MASTER,313,Jumpinbush
2841,96,226,NULL,24,4533,MASTER,243,ADluscious
2842,61,162,NULL,24,4779,MASTER,239,많이절실해
2843,301,197,NULL,24,23,MASTER,234,으댜다
2844,103,176,NULL,24,4764,MASTER,201,오경구
2845,217,139,NULL,24,4822,MASTER,184,띠뚜루빠뚜루
2846,60,132,NULL,24,7,MASTER,183,QETE
2847,77,68,NULL,24,4379,MASTER,135,페페메모리
2848,134,519,NULL,23,18,MASTER,522,NAMAB
2849,265,384,NULL,23,4780,MASTER,435,2005O813
2850,203,283,NULL,23,4706,MASTER,362,할일을열심히
2851,207,303,NULL,23,23,MASTER,340,chillguy
2852,254,314,NULL,23,4832,MASTER,339,윤광원
2853,184,278,NULL,23,980,MASTER,321,lIlllIlllIlIlll
2854,78,223,NULL,23,4561,MASTER,285,21Lier
2855,64,199,NULL,23,4777,MASTER,278,5748
2856,76,180,NULL,23,4568,MASTER,275,196423165
2857,68,134,NULL,23,4568,MASTER,233,caorouli
2858,73,106,NULL,23,4354,MASTER,179,야스오가하고싶다
2859,66,72,NULL,23,4815,MASTER,161,NEXTWA
2860,71,62,NULL,23,4555,MASTER,144,RealtyIncome
2861,77,63,NULL,23,4030,MASTER,81,천상유화
2862,41,29,NULL,23,7,MASTER,68,내이름은봉근태
2863,519,1187,NULL,22,4088,MASTER,1174,cheerupthx
2864,521,841,NULL,22,4022,MASTER,852,제정신아닌녀석
2865,310,776,NULL,22,4293,MASTER,797,오필리아
2866,547,797,NULL,22,1456,MASTER,796,끝나지않은전투
2867,308,600,NULL,22,22,MASTER,652,오로치먀루
2868,188,521,NULL,22,582,MASTER,585,최알리
2869,286,458,NULL,22,4643,MASTER,543,하계
2870,167,389,NULL,22,4815,MASTER,427,Shuriman
2871,108,335,NULL,22,4815,MASTER,418,케냐사람
2872,201,340,NULL,22,23,MASTER,386,sunqzz
2873,124,358,NULL,22,4498,MASTER,386,SSUNNN
2874,141,339,NULL,22,28,MASTER,369,hopepressure
2875,71,277,NULL,22,16,MASTER,367,lIftp
2876,265,326,NULL,22,4787,MASTER,350,신지테
2877,255,230,NULL,22,685,MASTER,254,움딩
2878,157,177,NULL,22,4555,MASTER,218,likepostmalone
2879,64,131,NULL,22,4659,MASTER,215,팀아무도안믿음
2880,211,176,NULL,22,4259,MASTER,213,HalfofTeddy
2881,58,127,NULL,22,16,MASTER,196,Rapidstarzzz
2882,211,146,NULL,22,1665,MASTER,181,UPHEAVAL
2883,141,137,NULL,22,4,MASTER,171,제주방민수
2884,200,98,NULL,22,7,MASTER,145,완숙반숙고말숙
2885,72,79,NULL,22,4832,MASTER,114,올뮤트잘해요
2886,217,89,NULL,22,4463,MASTER,110,승쨩의회초리
2887,47,42,NULL,22,4785,MASTER,104,BLGSup
2888,233,33,NULL,22,4027,MASTER,57,음식
2889,232,957,NULL,21,4568,MASTER,963,IijIilIlIiIiI
2890,335,750,NULL,21,2073,MASTER,750,분노의솔랭
2891,225,642,NULL,21,539,MASTER,672,쨘들스틱
2892,117,593,NULL,21,4832,MASTER,670,lilllililill
2893,132,585,NULL,21,26,MASTER,667,어시따면펭귄나옴
2894,163,608,NULL,21,29,MASTER,666,biginfluence
2895,113,403,NULL,21,4764,MASTER,532,허징어링fans
2896,247,457,NULL,21,4096,MASTER,489,카트라이더초고수
2897,261,383,NULL,21,4661,MASTER,483,나는영민하다
2898,92,405,NULL,21,4511,MASTER,477,천아윤
2899,285,401,NULL,21,4665,MASTER,452,xdavemon21
2900,172,359,NULL,21,504,MASTER,399,Drico
2901,110,338,NULL,21,23,MASTER,379,Sayra
2902,441,398,NULL,21,590,MASTER,379,iG루키
2903,115,256,NULL,21,4832,MASTER,361,상안이형준
2904,110,268,NULL,21,4815,MASTER,356,탑은망나니의라인
2905,188,291,NULL,21,7,MASTER,312,벚꽃깃털기사
2906,289,271,NULL,21,4653,MASTER,280,색색의꽃을피우고
2907,86,181,NULL,21,7,MASTER,260,녹색쓰레기
2908,68,186,NULL,21,4568,MASTER,250,은결쌤
2909,125,226,NULL,21,4779,MASTER,242,빗살무늬도구
2910,87,119,NULL,21,4655,MASTER,229,쮸빔
2911,297,204,NULL,21,4815,MASTER,225,유틸서폿장인
2912,185,178,NULL,21,4815,MASTER,222,한쑤구리
2913,186,137,NULL,21,1670,MASTER,175,SonofFlawless
2914,216,147,NULL,21,4418,MASTER,163,시로렌
2915,58,50,NULL,21,3175,MASTER,133,카이팅
2916,129,82,NULL,21,4552,MASTER,110,찌모퀸
2917,128,35,NULL,21,4815,MASTER,59,무임승차줘팬다
2918,175,999,NULL,20,4782,MASTER,1065,이달리가니달리냐
2919,373,677,NULL,20,4815,MASTER,681,유튜브김재혁
2920,318,651,NULL,20,4631,MASTER,678,V5zhao107736013
2921,229,641,NULL,20,3152,MASTER,649,Anyare
2922,265,500,NULL,20,4815,MASTER,558,심석의미드
2923,383,527,NULL,20,3383,MASTER,527,KAYNKlNG
2924,121,358,NULL,20,7,MASTER,411,5그니
2925,139,398,NULL,20,3540,MASTER,410,이기는싸움안망침
2926,146,306,NULL,20,4652,MASTER,397,사신의책
2927,157,259,NULL,20,7,MASTER,301,probonopublico
2928,264,261,NULL,20,4068,MASTER,295,얌체처럼
2929,110,225,NULL,20,4284,MASTER,261,뚤루루2
