rno,level,lose,name,point,profileIconId,tier,win,summonerName
844,369,376,NULL,449,3866,GRANDMASTER,428,이탈리야전문점
845,123,608,NULL,448,4781,GRANDMASTER,703,kekekekekkkaaa
846,187,469,NULL,448,4025,GRANDMASTER,520,iammmmmmm17
847,122,262,NULL,448,4568,GRANDMASTER,291,1wancibeishang
848,317,129,NULL,448,4857,GRANDMASTER,213,고종
849,145,581,NULL,447,20,GRANDMASTER,615,LOVEGD
850,249,491,NULL,447,4815,GRANDMASTER,525,챌찍고챔프폭늘림
851,176,748,NULL,446,4795,GRANDMASTER,862,김솔킬
852,73,256,NULL,446,2077,GRANDMASTER,337,기발한그브
853,135,258,NULL,446,4794,GRANDMASTER,269,밤이깊었으면좋겠
854,111,139,NULL,446,4816,GRANDMASTER,177,새벽녘의이슬
855,497,1126,NULL,445,577,GRANDMASTER,1143,BloomingLily
856,165,914,NULL,445,25,GRANDMASTER,998,인생터진쓰레기
857,382,942,NULL,445,1670,GRANDMASTER,963,HLECheoni
858,151,468,NULL,445,931,GRANDMASTER,499,강붕스1
859,233,151,NULL,445,4851,GRANDMASTER,215,elbicnivni
860,121,709,NULL,444,1115,GRANDMASTER,730,woshinilaoba
861,268,575,NULL,444,4568,GRANDMASTER,609,BRBShadow
862,179,563,NULL,444,28,GRANDMASTER,587,금똥왁왁
863,92,228,NULL,444,4816,GRANDMASTER,325,하루만쉬고싶다
864,230,163,NULL,444,3879,GRANDMASTER,209,ZuoXiukai
865,64,37,NULL,444,4065,GRANDMASTER,122,Swalla
866,256,17,NULL,444,4631,GRANDMASTER,60,차은호
867,117,651,NULL,443,4673,GRANDMASTER,672,UsadaPekoraOuO
868,206,314,NULL,443,4832,GRANDMASTER,355,커피무새
869,74,267,NULL,443,4638,GRANDMASTER,331,lineup30min
870,51,95,NULL,443,3002,GRANDMASTER,181,Xiaoyiall
871,186,1095,NULL,442,4834,GRANDMASTER,1125,SSssqwtrf
872,259,872,NULL,442,4833,GRANDMASTER,905,Lucile
873,131,721,NULL,442,4778,GRANDMASTER,768,Yumeomiteta
874,310,637,NULL,442,4816,GRANDMASTER,659,탑팁
875,143,379,NULL,442,3379,GRANDMASTER,409,방심했어요앗
876,296,308,NULL,442,4086,GRANDMASTER,339,Keria3
877,93,267,NULL,442,4568,GRANDMASTER,327,이V
878,296,252,NULL,442,4248,GRANDMASTER,291,BeChanged
879,61,139,NULL,442,23,GRANDMASTER,218,999701801164
880,119,435,NULL,441,7,GRANDMASTER,471,Errrry
881,69,213,NULL,441,10,GRANDMASTER,308,XinMo3
882,238,217,NULL,441,523,GRANDMASTER,260,DODARI
883,76,154,NULL,441,1297,GRANDMASTER,248,방앗간호랑이
884,181,159,NULL,441,4654,GRANDMASTER,203,응애나애기경환
885,529,1587,NULL,440,4022,GRANDMASTER,1563,멘잡쌰
886,275,809,NULL,440,7,GRANDMASTER,774,빵재
887,88,357,NULL,440,4832,GRANDMASTER,471,비비보배
888,223,393,NULL,440,1628,GRANDMASTER,422,qnbz
889,55,123,NULL,440,29,GRANDMASTER,210,불타오르는강철
890,491,570,NULL,439,4851,GRANDMASTER,579,아이타이
891,97,387,NULL,439,7,GRANDMASTER,477,Shimamura
892,174,246,NULL,439,4816,GRANDMASTER,287,포항참치박정훈
893,315,729,NULL,438,1296,GRANDMASTER,786,Hamblanc
894,80,275,NULL,438,4666,GRANDMASTER,359,gkatjrgs
895,246,240,NULL,438,1298,GRANDMASTER,271,나랑랑이
896,98,222,NULL,438,4786,GRANDMASTER,250,스눈아
897,297,470,NULL,437,3160,GRANDMASTER,509,김떡순
898,180,306,NULL,437,4816,GRANDMASTER,352,전설의기전세님
899,132,185,NULL,437,4492,GRANDMASTER,216,군밤갑
900,615,1349,NULL,436,4535,GRANDMASTER,1332,츠치
901,377,1172,NULL,436,4834,GRANDMASTER,1205,bulago
902,312,544,NULL,436,1113,GRANDMASTER,552,해강고원딜
903,183,446,NULL,436,4783,GRANDMASTER,495,HOR0
904,91,302,NULL,436,1453,GRANDMASTER,390,자르반74자세
905,74,173,NULL,436,4500,GRANDMASTER,283,미연이노예
906,187,86,NULL,436,3367,GRANDMASTER,179,붉은여왕효과
907,44,76,NULL,436,23,GRANDMASTER,122,TegridyFarms
908,171,649,NULL,435,4784,GRANDMASTER,698,Schatzziiguqingc
909,107,498,NULL,435,4787,GRANDMASTER,590,midkinggyu1
910,338,440,NULL,435,4550,GRANDMASTER,466,쌍둥이그림자모험
911,76,296,NULL,435,3591,GRANDMASTER,386,zcvxcx
912,197,265,NULL,435,7,GRANDMASTER,300,어른이된다는게
913,62,99,NULL,435,4535,GRANDMASTER,161,Pikachu
914,163,603,NULL,434,23,GRANDMASTER,724,전이콜
915,111,408,NULL,434,4681,GRANDMASTER,482,니가뭔데나를판단
916,75,183,NULL,434,3839,GRANDMASTER,265,김병준수
917,234,130,NULL,434,3790,GRANDMASTER,217,Maze98
918,206,345,NULL,433,4572,GRANDMASTER,469,참된서폿은무슨
919,234,460,NULL,433,4783,GRANDMASTER,456,쿠붕이
920,241,238,NULL,433,4849,GRANDMASTER,288,보흰
921,303,106,NULL,433,3791,GRANDMASTER,194,고수님
922,449,353,NULL,432,4847,GRANDMASTER,380,Excuse
923,291,336,NULL,432,7,GRANDMASTER,363,Calmdownwin
924,169,727,NULL,431,685,GRANDMASTER,796,연패후연승
925,140,557,NULL,431,10,GRANDMASTER,609,20040320
926,108,356,NULL,431,4832,GRANDMASTER,400,메메메메두사
927,350,159,NULL,431,4555,GRANDMASTER,233,권예솔
928,55,49,NULL,431,4786,GRANDMASTER,98,크리스마스
929,451,66,NULL,430,1391,GRANDMASTER,139,빛기연
930,375,535,NULL,429,4471,GRANDMASTER,561,외쳐주유소갓라카
931,324,489,NULL,429,4832,GRANDMASTER,525,DWGGhost
932,120,416,NULL,429,1114,GRANDMASTER,515,재서냥
933,67,190,NULL,429,4832,GRANDMASTER,280,Palau
934,64,237,NULL,429,20,GRANDMASTER,269,yaobukejidemeng
935,69,151,NULL,429,4834,GRANDMASTER,243,장임박
936,454,199,NULL,429,1451,GRANDMASTER,236,Coolp1s
937,64,146,NULL,429,29,GRANDMASTER,235,어린아이
938,70,112,NULL,429,4630,GRANDMASTER,219,자프키엘
939,105,69,NULL,429,7,GRANDMASTER,107,인간오십년
940,191,452,NULL,428,588,GRANDMASTER,516,빵속에순우유
941,233,390,NULL,428,4654,GRANDMASTER,416,ILoveRilli
942,231,168,NULL,428,4780,GRANDMASTER,206,Honey0908
943,217,1447,NULL,427,7,GRANDMASTER,1564,qweradsf
944,249,1110,NULL,427,502,GRANDMASTER,1180,ADGGAAAPP
945,282,496,NULL,427,0,GRANDMASTER,524,BAY헌터
946,123,371,NULL,426,4497,GRANDMASTER,472,AFBuLLDoG
947,339,737,NULL,418,4835,GRANDMASTER,758,Verit4s
948,256,1546,NULL,406,3862,GRANDMASTER,1556,AweINT
949,483,586,NULL,401,4804,GRANDMASTER,611,GenGFlawless
950,143,224,NULL,389,4660,GRANDMASTER,269,happygame24
951,110,412,NULL,386,4835,GRANDMASTER,492,Platzman
952,457,1570,NULL,380,4653,GRANDMASTER,1581,Roca04
953,409,1323,NULL,370,4655,GRANDMASTER,1351,혼자두면돌연사함
954,69,202,NULL,481,22,MASTER,263,liiiIlIIIlili
955,499,1334,NULL,466,4036,MASTER,1350,wannaberookie
956,473,1536,NULL,463,27,MASTER,1580,cqpo
957,236,561,NULL,458,4650,MASTER,571,블루맛만보자
958,111,333,NULL,454,4832,MASTER,437,Seo1i
959,579,1361,NULL,449,1441,MASTER,1420,난너의서포터
960,217,1046,NULL,441,4783,MASTER,1156,하정콩
961,595,1467,NULL,437,4568,MASTER,1447,SANDBOXTolanD
962,249,518,NULL,437,3804,MASTER,551,뽀정원
963,147,821,NULL,435,4653,MASTER,844,yiwancibeishang
964,71,223,NULL,433,4631,MASTER,309,신상공원
965,375,1048,NULL,429,4832,MASTER,1067,오근혁5
966,137,744,NULL,429,29,MASTER,779,Walkinsilence
967,146,735,NULL,427,4757,MASTER,774,Freecssr
968,276,182,NULL,427,4816,MASTER,198,CCRGB
969,66,61,NULL,427,4020,MASTER,167,말랑말랑솜방망이
970,129,425,NULL,426,3797,MASTER,464,dxkcvkfdf
971,237,315,NULL,426,4816,MASTER,353,안녕나는김꼬북
972,74,229,NULL,426,29,MASTER,324,aPain
973,76,221,NULL,426,4559,MASTER,305,레전드게스트짱구
974,171,208,NULL,426,4779,MASTER,243,옘뱅
975,159,192,NULL,425,4363,MASTER,227,한봄1
976,202,614,NULL,424,7,MASTER,630,AweNatu
977,376,487,NULL,424,4838,MASTER,518,Caesar1
978,168,129,NULL,424,4427,MASTER,165,세르델YouTube
979,215,1205,NULL,423,4795,MASTER,1236,jujujujujujujuzi
980,522,567,NULL,423,29,MASTER,593,김구거
981,417,484,NULL,423,3494,MASTER,526,Hinu
982,86,370,NULL,423,4661,MASTER,463,kinaaaa
983,308,368,NULL,423,591,MASTER,421,hwaljjak
984,327,348,NULL,422,4407,MASTER,379,ADJiayo
985,86,340,NULL,422,4652,MASTER,377,초바모자
986,276,120,NULL,422,4086,MASTER,159,나는탑만가
987,258,1311,NULL,421,4568,MASTER,1372,EC1996
988,170,845,NULL,421,4783,MASTER,875,시간이천천히흘러
989,67,192,NULL,421,4785,MASTER,299,98kqingxunaw
990,54,116,NULL,421,7,MASTER,199,xiyingqwq
991,216,1022,NULL,419,6,MASTER,1054,SDXmid1046119298
992,120,281,NULL,419,4355,MASTER,319,Lastvvinter
993,110,430,NULL,418,4834,MASTER,514,lIlIlIllIllIll
994,411,564,NULL,417,4759,MASTER,588,PoBidau
995,123,456,NULL,417,4832,MASTER,517,PA2CO
996,289,375,NULL,417,1114,MASTER,413,알파몽
997,75,302,NULL,417,4842,MASTER,344,liyunlong1
998,82,236,NULL,417,4763,MASTER,334,생명말살자
999,272,770,NULL,416,4787,MASTER,792,GudaoXhow
1000,157,634,NULL,416,4661,MASTER,671,Co24
